-6 0.0949957359146619
-5.88430193514906 0.103600815763252
-5.76860387029813 0.113009727921125
-5.65290580544719 0.123287027729859
-5.53720774059625 0.134505667194087
-5.42907085951872 0.145913791754074
-5.32093397844118 0.158287604982285
-5.21279709736364 0.171706191679863
-5.1046602162861 0.186255382979737
-4.99754587548158 0.201872900807073
-4.89043153467706 0.21878845947105
-4.78331719387254 0.237107370584973
-4.67620285306803 0.25694315533762
-4.57642532205261 0.276892147094713
-4.47664779103719 0.298369256852338
-4.37687026002176 0.321487855000343
-4.27709272900634 0.346369083779
-4.19191226827295 0.369102034762074
-4.10673180753956 0.393299024588851
-4.02155134680617 0.419050119308375
-3.93637088607278 0.446450263899592
-3.85474151080985 0.474347917671714
-3.77311213554693 0.50394415120764
-3.691482760284 0.535335787078696
-3.60985338502107 0.568624133363615
-3.5253724970913 0.605185318512979
-3.44089160916153 0.644013736417011
-3.35641072123176 0.685236758336459
-3.27192983330199 0.728986648903113
-3.19413673637828 0.771625663349359
-3.11634363945457 0.816633394548418
-3.03855054253086 0.86412252638515
-2.96075744560715 0.914207942807969
-2.88835344375971 0.963258651833267
-2.81594944191228 1.01475384576296
-2.74354544006484 1.06878790348459
-2.67114143821741 1.12545425620854
-2.60294633604348 1.18131583131395
-2.53475123386956 1.2396675696577
-2.46655613169563 1.30057944319684
-2.39836102952171 1.36411631436284
-2.33341499778136 1.42711972592208
-2.26846896604101 1.49259971326775
-2.20352293430067 1.56058992924291
-2.13857690256032 1.63111273038333
-2.07354838449633 1.70427104408728
-2.00851986643233 1.77996845957575
-1.94349134836834 1.85817514629692
-1.87846283030435 1.93883583323399
-1.81328426587834 2.02205888245272
-1.74810570145233 2.10753732200196
-1.68292713702633 2.19510124771222
-1.61774857260032 2.28452606085062
-1.55454606745431 2.37274326037677
-1.49134356230831 2.46210300014568
-1.4281410571623 2.55218480787072
-1.3649385520163 2.64246749900152
-1.30255233157537 2.7311557574226
-1.24016611113445 2.81866225726411
-1.17777989069353 2.90406656094616
-1.11539367025261 2.98625161909354
-1.05560001764947 3.06075307272696
-0.995806365046327 3.12963024478551
-0.936012712443185 3.19116911971986
-0.876219059840043 3.24332282243103
-0.817594008075246 3.28299797077865
-0.758968956310448 3.30858685708279
-0.70034390454565 3.3168624800339
-0.641718852780852 3.30402341399207
-0.583093801016054 3.26561861197922
-0.524468749251257 3.19645576036141
-0.465843697486459 3.09052799378414
-0.40721864572166 2.94096485093362
-0.348923588720998 2.74132258656244
-0.290628531720336 2.48245915707079
-0.232333474719673 2.15536645984422
-0.17403841771901 1.75077768540636
-0.115830676662725 1.26053578461574
-0.0576229356064397 0.67629868389862
0.000584805449844517 -0.00709499580166193
0.0587925465061301 -0.790608262519524
0.117000287562414 -1.66916576322373
0.1752080286187 -2.629196284206
0.233415769674984 -3.64675767541001
0.291623510731268 -4.68652501012362
0.352324168838037 -5.74462382814129
0.413024826944805 -6.71457571899679
0.473725485051572 -7.53221602548324
0.534426143158341 -8.13980843377387
0.595980710128759 -8.49782628341699
0.657535277099179 -8.57785796552122
0.719089844069598 -8.38966106283371
0.780644411040017 -7.96875061902298
0.840316779894387 -7.38964567105506
0.899989148748758 -6.69920968086748
0.959661517603127 -5.9522477648011
1.0193338864575 -5.19611847190773
1.07765005948413 -4.48377821719253
1.13596623251076 -3.8213034035038
1.19428240553739 -3.2226690822635
1.25259857856402 -2.69402293398556
1.31091475159065 -2.23562611962209
1.36923092461728 -1.84396884011949
1.42754709764391 -1.51334924513951
1.48586327067054 -1.23696546664013
1.54448052564489 -1.00660652355511
1.60309778061924 -0.816902439795354
1.66171503559358 -0.661478206023211
1.72033229056793 -0.534665113862628
1.77917206343665 -0.431182287845844
1.83801183630537 -0.347321021207728
1.8968516091741 -0.279504449471356
1.95569138204282 -0.224755719094855
2.01453115491154 -0.180619880172367
2.07337092778026 -0.145081419964386
2.13221070064899 -0.116489261029415
2.19105047351771 -0.0935007577392963
2.25315575730464 -0.0741183588836122
2.31526104109157 -0.058741828130284
2.37736632487851 -0.0465469722348912
2.43947160866544 -0.0368776643080985
2.50268349062803 -0.029092730393852
2.56589537259062 -0.0229496564086062
2.62910725455321 -0.0181024112476572
2.69231913651581 -0.0142777446237904
2.75747944824295 -0.0111785716935606
2.8226397599701 -0.0087520387091359
2.88780007169724 -0.00685203161268548
2.95296038342439 -0.00536419827798423
3.01870789822423 -0.00419011881449507
3.08445541302407 -0.00327306637932568
3.15020292782392 -0.0025566918595323
3.21595044262376 -0.00199702106510628
3.28250425452496 -0.00155514252311721
3.34905806642616 -0.00121107049142416
3.41561187832736 -0.000943119568248207
3.48216569022856 -0.000734422667010049
3.55139400158914 -0.000566188250867978
3.62062231294972 -0.000436507565905307
3.68985062431029 -0.000336528548734476
3.75907893567087 -0.000259436572445661
3.83183479053342 -0.000197371449024487
3.90459064539598 -0.000150161615065164
3.97734650025853 -0.00011424393807105
4.05010235512108 -8.69122569791662e-05
4.12883998691374 -6.46496741082023e-05
4.20757761870641 -4.80932082061069e-05
4.28631525049907 -3.57767510071282e-05
4.36505288229173 -2.6612079244486e-05
4.45428451609172 -1.90294264843609e-05
4.5435161498917 -1.3609189625929e-05
4.63274778369169 -9.7328142458858e-06
4.72197941749168 -6.95937652452006e-06
4.83462296858872 -4.55675851222695e-06
4.94726651968576 -2.98490071608739e-06
5.0599100707828 -1.95524867469148e-06
5.17255362187983 -1.28005626939219e-06
5.37941521640987 -5.86563802296826e-07
5.58627681093992 -2.71158405692979e-07
5.79313840546996 -1.25305847960981e-07
6 -5.7205366631349e-08
