0.000110221522550037	0.0735915884386549	0.105730771764318
0.000110217066687634	0.0735910263829166	0.105729974793601
0.000110209948168905	0.0735901353470383	0.105728711490285
0.000110198704183115	0.0735887192801283	0.10572670364637
0.000110184537656684	0.0735869373284982	0.10572417699502
0.000110163677623786	0.0735843231854471	0.105720470638427
0.00011013316846197	0.0735804845357936	0.105715027853548
0.000110096796269652	0.0735759105886893	0.105708542463338
0.00011004645802753	0.0735695972887624	0.105699591281856
0.000109977176566193	0.0735608800353292	0.10568723117705
0.000109895913818806	0.0735506605181738	0.105672740934926
0.000109788197995707	0.0735371367849776	0.105653566286263
0.000109646021646567	0.0735192388393203	0.105628188745784
0.000109482913459095	0.0734987095230004	0.105599079924799
0.000109273907758366	0.0734724282934998	0.10556181614256
0.000109007043677597	0.0734387865705281	0.10551411441307
0.000108701200636081	0.0734002213908934	0.105459430771443
0.000108318697024712	0.0733519981729064	0.105391053016478
0.000107841836215037	0.0732917137570544	0.105305569976505
0.000107303735137523	0.0732236254652727	0.105209018847997
0.000106644954583875	0.0731401991709308	0.105090717063168
0.000105840831297767	0.0730380267553851	0.104945825753167
0.000104934146503442	0.0729225953844549	0.104782125643508
0.000103842962610697	0.0727833722086864	0.104584679184485
0.000102533746570601	0.0726155769547607	0.10434669639601
0.000101045509269512	0.0724241410185841	0.10407516747058
9.92785006726046e-05	0.0721958769249062	0.103751382571582
9.71877519592217e-05	0.0719240139781864	0.103365717429724
9.47757826689117e-05	0.0716083747361471	0.102917906339819
9.19438602831098e-05	0.0712349349966805	0.102388032765987
8.86333905948891e-05	0.0707939265620644	0.101762193889085
8.45641516055341e-05	0.0702456366262828	0.100983979758102
7.9810492461451e-05	0.0695959378173754	0.100061644603941
7.42951506215881e-05	0.068828676056651	0.098972141067158
6.71147573675004e-05	0.0678076864158692	0.0975219044687888
5.87978756642506e-05	0.0665901886101547	0.0957918637824559
4.92908841223332e-05	0.0651486994619388	0.0937425833321478
4.05310322488642e-05	0.0637678094149729	0.091778487951104
3.10115165106068e-05	0.0622011107380008	0.0895489309925877
2.08152545586945e-05	0.0604370250234832	0.0870369953507414
1.24010762610718e-05	0.0589016358164788	0.0848494160029114
3.76228685015112e-06	0.0572366409141945	0.0824757924498424
-4.98692344728851e-06	0.0554425702955496	0.0799165582624168
-1.24395213022643e-05	0.0538088559995831	0.0775846053793889
-1.97622589026547e-05	0.0520869873313945	0.0751252860164837
-2.68540732853816e-05	0.0502825138416999	0.0725462959695396
-3.29249937179171e-05	0.0485985052501795	0.0701378943956051
-3.86364907021962e-05	0.0468604364101277	0.0676505562522263
-4.39138445696613e-05	0.0450759498118636	0.0650950689584111
-4.85346069184144e-05	0.0433133841659529	0.0625692346871578
-5.26219895546055e-05	0.0415241607410448	0.0600034110292548
-5.61276338952316e-05	0.0397175407689236	0.0574107925010017
-5.88496772096065e-05	0.0380169322084114	0.0549685817805067
-6.10062335375771e-05	0.0363178521752203	0.0525268747261184
-6.25835318686193e-05	0.0346285977436634	0.0500975817355372
-6.35843258817022e-05	0.0329504780138117	0.0476825839229576
-6.40100195745747e-05	0.0312986588743648	0.0453037348371151
-6.38757165222164e-05	0.0296808663824942	0.0429722080504812
-6.31973351059812e-05	0.0280824085343098	0.0406668681938755
-6.20077261684273e-05	0.0265333075936754	0.0384310755549245
-6.03440839350308e-05	0.0250397826027143	0.036273902498794
-5.78810422895303e-05	0.0233823195599587	0.0338780290627436
-5.49195165163368e-05	0.0218142372063859	0.0316093959417926
-5.15288689638394e-05	0.0203412331095157	0.0294764294908866
-4.70337666308067e-05	0.0187145189935313	0.0271185375033556
-4.21554799118974e-05	0.0172337493606209	0.024969743357203
