2804.3000 1.2092 -5.1551 -21.7149
2804.4000 1.2071 -5.2669 -21.8230
2804.5000 1.1766 -5.3485 -21.8989
2804.6000 1.1276 -5.3768 -21.9220
2804.7000 1.0726 -5.3453 -21.8864
2804.8000 1.0258 -5.2637 -21.8009
2804.9000 1.0013 -5.1540 -21.6883
2805.0000 1.0093 -5.0465 -21.5816
2805.1000 1.0503 -4.9737 -21.5155
2805.2000 1.1109 -4.9607 -21.5132
2805.3000 1.1689 -5.0137 -21.5753
2805.4000 1.2045 -5.1146 -21.6795
2805.5000 1.2084 -5.2285 -21.7906
2805.6000 1.1827 -5.3181 -21.8748
2805.7000 1.1362 -5.3576 -21.9090
2805.8000 1.0812 -5.3373 -21.8844
2805.9000 1.0317 -5.2639 -21.8069
2806.0000 1.0018 -5.1574 -21.6971
2806.1000 1.0031 -5.0469 -21.5863
2806.2000 1.0384 -4.9650 -21.5098
2806.3000 1.0969 -4.9393 -21.4943
2806.4000 1.1573 -4.9801 -21.5452
2806.5000 1.1984 -5.0742 -21.6439
2806.6000 1.2086 -5.1885 -21.7566
2806.7000 1.1881 -5.2854 -21.8484
2806.8000 1.1448 -5.3359 -21.8936
2806.9000 1.0903 -5.3272 -21.8804
2807.0000 1.0385 -5.2631 -21.8121
2807.1000 1.0037 -5.1610 -21.7063
2807.2000 0.9983 -5.0488 -21.5927
2807.3000 1.0273 -4.9589 -21.5069
2807.4000 1.0828 -4.9206 -21.4782
2807.5000 1.1447 -4.9486 -21.5168
2807.6000 1.1909 -5.0342 -21.6085
2807.7000 1.2076 -5.1475 -21.7214
2807.8000 1.1927 -5.2505 -21.8199
2807.9000 1.1530 -5.3117 -21.8758
2808.0000 1.0997 -5.3150 -21.8744
2808.1000 1.0463 -5.2610 -21.8161
2808.2000 1.0070 -5.1647 -21.7157
2808.3000 0.9950 -5.0521 -21.6009
2808.4000 1.0173 -4.9553 -21.5068
2808.5000 1.0687 -4.9049 -21.4650
2808.6000 1.1312 -4.9195 -21.4905
2808.7000 1.1820 -4.9953 -21.5737
2808.8000 1.2051 -5.1059 -21.6853
2808.9000 1.1963 -5.2136 -21.7893
2809.0000 1.1609 -5.2851 -21.8555
2809.1000 1.1093 -5.3005 -21.8662
2809.2000 1.0548 -5.2574 -21.8187
2809.3000 1.0116 -5.1681 -21.7250
2809.4000 0.9932 -5.0566 -21.6105
2809.5000 1.0085 -4.9542 -21.5094
2809.6000 1.0550 -4.8925 -21.4552
2809.7000 1.1171 -4.8933 -21.4669
2809.8000 1.1718 -4.9579 -21.5402
2809.9000 1.2013 -5.0641 -21.6488
2810.0000 1.1988 -5.1752 -21.7570
2810.1000 1.1682 -5.2561 -21.8328
2810.2000 1.1190 -5.2838 -21.8556
2810.3000 1.0641 -5.2523 -21.8196
2810.4000 1.0174 -5.1711 -21.7340
2810.5000 0.9930 -5.0621 -21.6214
2810.6000 1.0010 -4.9555 -21.5148
2810.7000 1.0419 -4.8833 -21.4487
2810.8000 1.1024 -4.8703 -21.4463
2810.9000 1.1604 -4.9226 -21.5083
2811.0000 1.1960 -5.0226 -21.6122
2811.1000 1.2002 -5.1356 -21.7233
2811.2000 1.1748 -5.2249 -21.8078
2811.3000 1.1286 -5.2647 -21.8427
2811.4000 1.0739 -5.2453 -21.8188
2811.5000 1.0244 -5.1734 -21.7423
2811.6000 0.9943 -5.0684 -21.6331
2811.7000 0.9951 -4.9590 -21.5226
2811.8000 1.0297 -4.8774 -21.4457
2811.9000 1.0876 -4.8508 -21.4290
2812.0000 1.1478 -4.8900 -21.4785
2812.1000 1.1892 -4.9821 -21.5761
2812.2000 1.2002 -5.0951 -21.6884
2812.3000 1.1805 -5.1917 -21.7808
2812.4000 1.1380 -5.2432 -21.8273
2812.5000 1.0841 -5.2365 -21.8160
2812.6000 1.0324 -5.1748 -21.7496
2812.7000 0.9973 -5.0751 -21.6455
2812.8000 0.9909 -4.9645 -21.5326
2812.9000 1.0186 -4.8749 -21.4461
2813.0000 1.0728 -4.8352 -21.4154
2813.1000 1.1343 -4.8604 -21.4515
2813.2000 1.1809 -4.9430 -21.5409
2813.3000 1.1987 -5.0543 -21.6529
2813.4000 1.1853 -5.1569 -21.7518
2813.5000 1.1469 -5.2196 -21.8096
2813.6000 1.0946 -5.2257 -21.8110
2813.7000 1.0415 -5.1751 -21.7558
2813.8000 1.0017 -5.0821 -21.6581
2813.9000 0.9884 -4.9719 -21.5447
2814.0000 1.0088 -4.8755 -21.4500
2814.1000 1.0584 -4.8234 -21.4057
2814.2000 1.1200 -4.8344 -21.4276
2814.3000 1.1712 -4.9061 -21.5074
2814.4000 1.1958 -5.0137 -21.6170
2814.5000 1.1889 -5.1207 -21.7212
2814.6000 1.1553 -5.1938 -21.7895
2814.7000 1.1052 -5.2128 -21.8038
2814.8000 1.0513 -5.1741 -21.7605
2814.9000 1.0076 -5.0891 -21.6706
2815.0000 0.9877 -4.9807 -21.5584
2815.1000 1.0006 -4.8792 -21.4571
2815.2000 1.0447 -4.8157 -21.4000
2815.3000 1.1052 -4.8122 -21.4072
2815.4000 1.1602 -4.8717 -21.4759
2815.5000 1.1914 -4.9739 -21.5815
2815.6000 1.1913 -5.0836 -21.6894
2815.7000 1.1630 -5.1660 -21.7674
2815.8000 1.1157 -5.1978 -21.7943
2815.9000 1.0617 -5.1716 -21.7635
2816.0000 1.0148 -5.0957 -21.6827
2816.1000 0.9888 -4.9908 -21.5734
2816.2000 0.9941 -4.8858 -21.4673
2816.3000 1.0319 -4.8120 -21.3984
2816.4000 1.0903 -4.7943 -21.3908
2816.5000 1.1480 -4.8406 -21.4470
2816.6000 1.1853 -4.9354 -21.5468
2816.7000 1.1923 -5.0461 -21.6567
2816.8000 1.1698 -5.1367 -21.7432
2816.9000 1.1260 -5.1807 -21.7826
2817.0000 1.0726 -5.1675 -21.7647
2817.1000 1.0232 -5.1019 -21.6941
2817.2000 0.9916 -5.0019 -21.5893
2817.3000 0.9894 -4.8950 -21.4802
2817.4000 1.0203 -4.8123 -21.4009
2817.5000 1.0754 -4.7809 -21.3786
2817.6000 1.1349 -4.8132 -21.4213
2817.7000 1.1778 -4.8990 -21.5135
2817.8000 1.1918 -5.0087 -21.6236
2817.9000 1.1755 -5.1060 -21.7175
2818.0000 1.1359 -5.1618 -21.7687
2818.1000 1.0839 -5.1617 -21.7639
2818.2000 1.0327 -5.1072 -21.7045
2818.3000 0.9961 -5.0137 -21.6059
2818.4000 0.9867 -4.9065 -21.4955
2818.5000 1.0102 -4.8164 -21.4073
2818.6000 1.0610 -4.7721 -21.3709
2818.7000 1.1210 -4.7900 -21.3993
2818.8000 1.1689 -4.8652 -21.4822
2818.9000 1.1898 -4.9719 -21.5907
2819.0000 1.1801 -5.0744 -21.6904
2819.1000 1.1452 -5.1412 -21.7527
2819.2000 1.0952 -5.1543 -21.7611
2819.3000 1.0430 -5.1117 -21.7137
2819.4000 1.0022 -5.0259 -21.6227
2819.5000 0.9859 -4.9201 -21.5129
2819.6000 1.0018 -4.8243 -21.4174
2819.7000 1.0472 -4.7680 -21.3678
2819.8000 1.1067 -4.7713 -21.3814
2819.9000 1.1586 -4.8347 -21.4534
2820.0000 1.1863 -4.9365 -21.5585
2820.1000 1.1835 -5.0424 -21.6624
2820.2000 1.1537 -5.1191 -21.7348
2820.3000 1.1065 -5.1451 -21.7563
2820.4000 1.0540 -5.1151 -21.7214
2820.5000 1.0097 -5.0382 -21.6393
2820.6000 0.9870 -4.9355 -21.5320
2820.7000 0.9953 -4.8355 -21.4311
2820.8000 1.0346 -4.7686 -21.3692
2820.9000 1.0922 -4.7575 -21.3680
2821.0000 1.1473 -4.8080 -21.4279
2821.1000 1.1812 -4.9031 -21.5275
2821.2000 1.1854 -5.0105 -21.6341
2821.3000 1.1614 -5.0958 -21.7155
2821.4000 1.1175 -5.1345 -21.7495
2821.5000 1.0654 -5.1174 -21.7276
2821.6000 1.0184 -5.0505 -21.6556
2821.7000 0.9899 -4.9524 -21.5524
2821.8000 0.9907 -4.8500 -21.4479
2821.9000 1.0232 -4.7737 -21.3752
2822.0000 1.0779 -4.7489 -21.3593
2822.1000 1.1350 -4.7856 -21.4060
2822.2000 1.1747 -4.8724 -21.4985
2822.3000 1.1859 -4.9794 -21.6058
2822.4000 1.1681 -5.0719 -21.6949
2822.5000 1.1282 -5.1225 -21.7410
2822.6000 1.0773 -5.1186 -21.7322
2822.7000 1.0282 -5.0626 -21.6712
2822.8000 0.9946 -4.9704 -21.5738
2822.9000 0.9881 -4.8674 -21.4676
2823.0000 1.0135 -4.7833 -21.3856
2823.1000 1.0641 -4.7454 -21.3556
2823.2000 1.1220 -4.7681 -21.3883
2823.3000 1.1669 -4.8449 -21.4720
2823.4000 1.1850 -4.9496 -21.5782
2823.5000 1.1736 -5.0477 -21.6735
2823.6000 1.1383 -5.1095 -21.7308
2823.7000 1.0892 -5.1186 -21.7352
2823.8000 1.0389 -5.0743 -21.6859
2823.9000 1.0009 -4.9894 -21.5957
2824.0000 0.9874 -4.8873 -21.4897
2824.1000 1.0054 -4.7972 -21.4001
2824.2000 1.0511 -4.7473 -21.3568
2824.3000 1.1088 -4.7557 -21.3751
2824.4000 1.1578 -4.8213 -21.4486
2824.5000 1.1826 -4.9219 -21.5519
2824.6000 1.1779 -5.0238 -21.6518
2824.7000 1.1476 -5.0957 -21.7194
2824.8000 1.1011 -5.1177 -21.7367
2824.9000 1.0503 -5.0856 -21.6996
2825.0000 1.0086 -5.0092 -21.6179
2825.1000 0.9888 -4.9096 -21.5139
2825.2000 0.9993 -4.8150 -21.4185
2825.3000 1.0392 -4.7543 -21.3630
2825.4000 1.0954 -4.7488 -21.3669
2825.5000 1.1478 -4.8021 -21.4289
2825.6000 1.1789 -4.8968 -21.5274
2825.7000 1.1810 -5.0008 -21.6303
2825.8000 1.1562 -5.0815 -21.7070
2825.9000 1.1127 -5.1160 -21.7368
2826.0000 1.0622 -5.0964 -21.7123
2826.1000 1.0176 -5.0295 -21.6401
2826.2000 0.9920 -4.9339 -21.5397
2826.3000 0.9951 -4.8365 -21.4404
2826.4000 1.0287 -4.7664 -21.3740
2826.5000 1.0824 -4.7474 -21.3637
2826.6000 1.1370 -4.7879 -21.4133
2826.7000 1.1738 -4.8749 -21.5054
2826.8000 1.1827 -4.9793 -21.6095
2826.9000 1.1637 -5.0674 -21.6940
2827.0000 1.1240 -5.1137 -21.7356
2827.1000 1.0744 -5.1068 -21.7238
2827.2000 1.0277 -5.0502 -21.6620
2827.3000 0.9969 -4.9601 -21.5668
2827.4000 0.9929 -4.8614 -21.4653
2827.5000 1.0198 -4.7834 -21.3897
2827.6000 1.0699 -4.7517 -21.3656
2827.7000 1.1257 -4.7788 -21.4021
2827.8000 1.1676 -4.8569 -21.4863
2827.9000 1.1831 -4.9598 -21.5899
2828.0000 1.1703 -5.0538 -21.6808
2828.1000 1.1348 -5.1111 -21.7335
2828.2000 1.0868 -5.1169 -21.7344
2828.3000 1.0386 -5.0713 -21.6836
2828.4000 1.0033 -4.9877 -21.5948
2828.5000 0.9927 -4.8894 -21.4930
2828.6000 1.0126 -4.8051 -21.4096
2828.7000 1.0583 -4.7616 -21.3728
2828.8000 1.1141 -4.7753 -21.3957
2828.9000 1.1603 -4.8433 -21.4707
2829.0000 1.1823 -4.9429 -21.5721
2829.1000 1.1758 -5.0413 -21.6679
2829.2000 1.1449 -5.1086 -21.7307
2829.3000 1.0991 -5.1268 -21.7440
2829.4000 1.0502 -5.0926 -21.7047
2829.5000 1.0112 -5.0167 -21.6235
2829.6000 0.9943 -4.9202 -21.5230
2829.7000 1.0072 -4.8310 -21.4336
2829.8000 1.0478 -4.7770 -21.3849
2829.9000 1.1027 -4.7775 -21.3943
2830.0000 1.1522 -4.8344 -21.4589
2830.1000 1.1803 -4.9291 -21.5565
2830.2000 1.1801 -5.0303 -21.6557
2830.3000 1.1543 -5.1065 -21.7275
2830.4000 1.1112 -5.1366 -21.7527
2830.5000 1.0622 -5.1142 -21.7252
2830.6000 1.0202 -5.0468 -21.6526
2830.7000 0.9976 -4.9535 -21.5549
2830.8000 1.0036 -4.8609 -21.4611
2830.9000 1.0385 -4.7975 -21.4018
2831.0000 1.0915 -4.7853 -21.3979
2831.1000 1.1435 -4.8305 -21.4513
2831.2000 1.1772 -4.9189 -21.5436
2831.3000 1.1834 -5.0212 -21.6447
2831.4000 1.1628 -5.1051 -21.7243
2831.5000 1.1229 -5.1466 -21.7608
2831.6000 1.0745 -5.1359 -21.7451
2831.7000 1.0302 -5.0778 -21.6818
2831.8000 1.0025 -4.9889 -21.5882
2831.9000 1.0018 -4.8944 -21.4917
2832.0000 1.0307 -4.8230 -21.4231
2832.1000 1.0808 -4.7986 -21.4063
2832.2000 1.1345 -4.8317 -21.4479
2832.3000 1.1731 -4.9126 -21.5336
2832.4000 1.1855 -5.0145 -21.6351
2832.5000 1.1705 -5.1046 -21.7213
2832.6000 1.1343 -5.1568 -21.7684
2832.7000 1.0870 -5.1579 -21.7644
2832.8000 1.0409 -5.1096 -21.7110
2832.9000 1.0088 -5.0261 -21.6227
2833.0000 1.0017 -4.9311 -21.5249
2833.1000 1.0244 -4.8529 -21.4484
2833.2000 1.0709 -4.8172 -21.4195
2833.3000 1.1252 -4.8381 -21.4490
2833.4000 1.1681 -4.9104 -21.5269
2833.5000 1.1866 -5.0104 -21.6272
2833.6000 1.1773 -5.1055 -21.7188
2833.7000 1.1450 -5.1675 -21.7756
2833.8000 1.0994 -5.1801 -21.7831
2833.9000 1.0522 -5.1419 -21.7399
2834.0000 1.0163 -5.0647 -21.6578
2834.1000 1.0033 -4.9705 -21.5602
2834.2000 1.0196 -4.8868 -21.4773
2834.3000 1.0620 -4.8408 -21.4370
2834.4000 1.1160 -4.8496 -21.4543
2834.5000 1.1625 -4.9125 -21.5235
2834.6000 1.1867 -5.0091 -21.6214
2834.7000 1.1831 -5.1078 -21.7169
2834.8000 1.1551 -5.1786 -21.7826
2834.9000 1.1116 -5.2024 -21.8011
2835.0000 1.0639 -5.1746 -21.7682
2835.1000 1.0248 -5.1045 -21.6932
2835.2000 1.0063 -5.0120 -21.5971
2835.3000 1.0164 -4.9242 -21.5091
2835.4000 1.0540 -4.8688 -21.4585
2835.5000 1.1069 -4.8658 -21.4637
2835.6000 1.1563 -4.9186 -21.5235
2835.7000 1.1858 -5.0106 -21.6176
2835.8000 1.1880 -5.1116 -21.7159
2835.9000 1.1646 -5.1902 -21.7893
2836.0000 1.1235 -5.2247 -21.8184
2836.1000 1.0758 -5.2074 -21.7960
2836.2000 1.0340 -5.1449 -21.7286
2836.3000 1.0105 -5.0553 -21.6350
2836.4000 1.0145 -4.9645 -21.5433
2836.5000 1.0471 -4.9007 -21.4835
2836.6000 1.0982 -4.8863 -21.4768
2836.7000 1.1498 -4.9287 -21.5266
2836.8000 1.1841 -5.0150 -21.6159
2836.9000 1.1919 -5.1169 -21.7156
2837.0000 1.1732 -5.2023 -21.7959
2837.1000 1.1350 -5.2469 -21.8349
2837.2000 1.0877 -5.2400 -21.8228
2837.3000 1.0439 -5.1856 -21.7635
2837.4000 1.0159 -5.0996 -21.6735
2837.5000 1.0140 -5.0070 -21.5793
2837.6000 1.0413 -4.9358 -21.5112
2837.7000 1.0900 -4.9106 -21.4933
2837.8000 1.1429 -4.9423 -21.5326
2837.9000 1.1817 -5.0220 -21.6161
2838.0000 1.1949 -5.1236 -21.7161
2838.1000 1.1811 -5.2146 -21.8023
2838.2000 1.1459 -5.2686 -21.8504
2838.3000 1.0996 -5.2720 -21.8485
2838.4000 1.0541 -5.2260 -21.7977
2838.5000 1.0222 -5.1445 -21.7120
2838.6000 1.0147 -5.0509 -21.6164
2838.7000 1.0366 -4.9735 -21.5411
2838.8000 1.0822 -4.9381 -21.5124
2838.9000 1.1358 -4.9590 -21.5412
2839.0000 1.1785 -5.0313 -21.6180
2839.1000 1.1970 -5.1313 -21.7173
2839.2000 1.1881 -5.2270 -21.8082
2839.3000 1.1563 -5.2897 -21.8649
2839.4000 1.1112 -5.3031 -21.8729
2839.5000 1.0646 -5.2657 -21.8306
2839.6000 1.0291 -5.1892 -21.7499
2839.7000 1.0164 -5.0957 -21.6539
2839.8000 1.0329 -5.0129 -21.5726
2839.9000 1.0750 -4.9680 -21.5338
2840.0000 1.1286 -4.9781 -21.5519
2840.1000 1.1746 -5.0423 -21.6213
2840.2000 1.1982 -5.1398 -21.7188
2840.3000 1.1942 -5.2390 -21.8135
2840.4000 1.1661 -5.3096 -21.8780
2840.5000 1.1225 -5.3328 -21.8955
2840.6000 1.0752 -5.3041 -21.8620
2840.7000 1.0367 -5.2332 -21.7868
2840.8000 1.0190 -5.1405 -21.6914
2840.9000 1.0301 -5.0533 -21.6050
2841.0000 1.0684 -4.9995 -21.5566
2841.1000 1.1214 -4.9990 -21.5642
2841.2000 1.1702 -5.0546 -21.6257
2841.3000 1.1986 -5.1486 -21.7204
2841.4000 1.1995 -5.2502 -21.8179
2841.5000 1.1751 -5.3280 -21.8896
2841.6000 1.1334 -5.3605 -21.9162
2841.7000 1.0857 -5.3407 -21.8913
2841.8000 1.0446 -5.2758 -21.8222
2841.9000 1.0224 -5.1846 -21.7281
2842.0000 1.0281 -5.0938 -21.6375
2842.1000 1.0622 -5.0319 -21.5805
2842.2000 1.1141 -5.0211 -21.5775
2842.3000 1.1652 -5.0676 -21.6306
2842.4000 1.1980 -5.1572 -21.7217
2842.5000 1.2039 -5.2602 -21.8212
2842.6000 1.1833 -5.3444 -21.8992
2842.7000 1.1438 -5.3859 -21.9345
2842.8000 1.0961 -5.3749 -21.9184
2842.9000 1.0527 -5.3163 -21.8556
2843.0000 1.0263 -5.2273 -21.7636
2843.1000 1.0268 -5.1337 -21.6697
2843.2000 1.0566 -5.0644 -21.6046
2843.3000 1.1068 -5.0435 -21.5914
2843.4000 1.1596 -5.0807 -21.6357
2843.5000 1.1967 -5.1650 -21.7224
2843.6000 1.2073 -5.2686 -21.8229
2843.7000 1.1908 -5.3584 -21.9066
2843.8000 1.1537 -5.4083 -21.9503
2843.9000 1.1063 -5.4061 -21.9428
2844.0000 1.0610 -5.3542 -21.8866
2844.1000 1.0308 -5.2680 -21.7973
2844.2000 1.0262 -5.1724 -21.7010
2844.3000 1.0514 -5.0964 -21.6286
2844.4000 1.0995 -5.0658 -21.6054
2844.5000 1.1535 -5.0933 -21.6406
2844.6000 1.1944 -5.1717 -21.7222
2844.7000 1.2098 -5.2748 -21.8230
2844.8000 1.1975 -5.3694 -21.9116
2844.9000 1.1629 -5.4274 -21.9631
2845.0000 1.1161 -5.4339 -21.9641
2845.1000 1.0694 -5.3889 -21.9149
2845.2000 1.0356 -5.3061 -21.8289
2845.3000 1.0261 -5.2092 -21.7310
2845.4000 1.0467 -5.1272 -21.6520
2845.5000 1.0922 -5.0872 -21.6191
2845.6000 1.1469 -5.1050 -21.6449
2845.7000 1.1913 -5.1767 -21.7208
2845.8000 1.2114 -5.2785 -21.8210
2845.9000 1.2033 -5.3772 -21.9139
2846.0000 1.1715 -5.4428 -21.9729
2846.1000 1.1257 -5.4578 -21.9823
2846.2000 1.0777 -5.4201 -21.9402
2846.3000 1.0407 -5.3412 -21.8581
2846.4000 1.0265 -5.2437 -21.7593
2846.5000 1.0423 -5.1563 -21.6743
2846.6000 1.0849 -5.1074 -21.6322
2846.7000 1.1399 -5.1153 -21.6485
2846.8000 1.1874 -5.1797 -21.7179
2846.9000 1.2121 -5.2794 -21.8167
2847.0000 1.2083 -5.3813 -21.9133
2847.1000 1.1795 -5.4540 -21.9793
2847.2000 1.1348 -5.4776 -21.9971
2847.3000 1.0860 -5.4473 -21.9624
2847.4000 1.0460 -5.3729 -21.8846
2847.5000 1.0274 -5.2755 -21.7856
2847.6000 1.0383 -5.1834 -21.6955
2847.7000 1.0776 -5.1259 -21.6444
2847.8000 1.1323 -5.1240 -21.6510
2847.9000 1.1826 -5.1805 -21.7134
2848.0000 1.2117 -5.2771 -21.8101
2848.1000 1.2124 -5.3815 -21.9097
2848.2000 1.1868 -5.4609 -21.9823
2848.3000 1.1436 -5.4929 -22.0083
2848.4000 1.0942 -5.4704 -21.9812
2848.5000 1.0516 -5.4009 -21.9083
2848.6000 1.0286 -5.3042 -21.8098
2848.7000 1.0347 -5.2082 -21.7152
2848.8000 1.0703 -5.1427 -21.6556
2848.9000 1.1243 -5.1308 -21.6524
2849.0000 1.1770 -5.1790 -21.7073
2849.1000 1.2104 -5.2717 -21.8011
2849.2000 1.2156 -5.3778 -21.9029
2849.3000 1.1935 -5.4634 -21.9817
2849.4000 1.1520 -5.5037 -22.0159
2849.5000 1.1023 -5.4891 -21.9965
2849.6000 1.0573 -5.4250 -21.9291
2849.7000 1.0303 -5.3298 -21.8318
2849.8000 1.0314 -5.2306 -21.7334
2849.9000 1.0631 -5.1575 -21.6657
2850.0000 1.1158 -5.1358 -21.6527
2850.1000 1.1705 -5.1751 -21.6995
2850.2000 1.2081 -5.2632 -21.7898
2850.3000 1.2178 -5.3702 -21.8931
2850.4000 1.1994 -5.4613 -21.9777
2850.5000 1.1599 -5.5098 -22.0198
2850.6000 1.1102 -5.5033 -22.0085
2850.7000 1.0633 -5.4453 -21.9469
2850.8000 1.0323 -5.3522 -21.8516
2850.9000 1.0286 -5.2504 -21.7502
2851.0000 1.0561 -5.1704 -21.6749
2851.1000 1.1070 -5.1389 -21.6521
2851.2000 1.1632 -5.1689 -21.6903
2851.3000 1.2048 -5.2515 -21.7761
2851.4000 1.2192 -5.3586 -21.8802
2851.5000 1.2047 -5.4548 -21.9701
2851.6000 1.1674 -5.5113 -22.0201
2851.7000 1.1181 -5.5132 -22.0170
2851.8000 1.0694 -5.4616 -21.9618
2851.9000 1.0348 -5.3715 -21.8692
2852.0000 1.0262 -5.2679 -21.7655
2852.1000 1.0492 -5.1814 -21.6832
2852.2000 1.0979 -5.1404 -21.6506
2852.3000 1.1552 -5.1608 -21.6797
2852.4000 1.2005 -5.2370 -21.7603
2852.5000 1.2196 -5.3432 -21.8645
2852.6000 1.2092 -5.4439 -21.9592
2852.7000 1.1746 -5.5082 -22.0169
2852.8000 1.1259 -5.5187 -22.0222
2852.9000 1.0758 -5.4742 -21.9739
2853.0000 1.0378 -5.3876 -21.8847
2853.1000 1.0243 -5.2831 -21.7795
2853.2000 1.0425 -5.1908 -21.6908
2853.3000 1.0885 -5.1405 -21.6485
2853.4000 1.1464 -5.1509 -21.6681
2853.5000 1.1951 -5.2200 -21.7427
2853.6000 1.2190 -5.3244 -21.8461
2853.7000 1.2129 -5.4289 -21.9450
2853.8000 1.1812 -5.5007 -22.0102
2853.9000 1.1336 -5.5200 -22.0241
2854.0000 1.0824 -5.4831 -21.9832
2854.1000 1.0412 -5.4008 -21.8981
2854.2000 1.0230 -5.2961 -21.7924
2854.3000 1.0362 -5.1988 -21.6978
2854.4000 1.0790 -5.1395 -21.6461
2854.5000 1.1369 -5.1395 -21.6557
2854.6000 1.1888 -5.2008 -21.7234
2854.7000 1.2174 -5.3025 -21.8252
2854.8000 1.2159 -5.4099 -21.9277
2854.9000 1.1874 -5.4890 -22.0002
2855.0000 1.1411 -5.5173 -22.0228
2855.1000 1.0892 -5.4883 -21.9898
2855.2000 1.0451 -5.4112 -21.9096
2855.3000 1.0223 -5.3071 -21.8041
2855.4000 1.0304 -5.2055 -21.7045
2855.5000 1.0694 -5.1376 -21.6436
2855.6000 1.1268 -5.1272 -21.6429
2855.7000 1.1815 -5.1798 -21.7029
2855.8000 1.2148 -5.2777 -21.8022
2855.9000 1.2181 -5.3874 -21.9076
2856.0000 1.1932 -5.4733 -21.9870
2856.1000 1.1486 -5.5106 -22.0184
2856.2000 1.0962 -5.4902 -21.9937
2856.3000 1.0496 -5.4189 -21.9193
2856.4000 1.0223 -5.3164 -21.8149
2856.5000 1.0251 -5.2112 -21.7111
2856.6000 1.0600 -5.1352 -21.6413
2856.7000 1.1162 -5.1143 -21.6301
2856.8000 1.1732 -5.1574 -21.6816
2856.9000 1.2111 -5.2506 -21.7773
2857.0000 1.2194 -5.3616 -21.8847
2857.1000 1.1984 -5.4539 -21.9707
2857.2000 1.1559 -5.5002 -22.0110
2857.3000 1.1035 -5.4888 -21.9951
2857.4000 1.0546 -5.4241 -21.9271
2857.5000 1.0230 -5.3240 -21.8248
2857.6000 1.0204 -5.2162 -21.7176
2857.7000 1.0507 -5.1327 -21.6394
2857.8000 1.1051 -5.1012 -21.6175
2857.9000 1.1639 -5.1343 -21.6597
2858.0000 1.2063 -5.2216 -21.7509
2858.1000 1.2197 -5.3328 -21.8595
2858.2000 1.2030 -5.4309 -21.9516
2858.3000 1.1630 -5.4862 -22.0007
2858.4000 1.1110 -5.4842 -21.9940
2858.5000 1.0602 -5.4268 -21.9332
2858.6000 1.0246 -5.3301 -21.8339
2858.7000 1.0165 -5.2207 -21.7243
2858.8000 1.0418 -5.1302 -21.6383
2858.9000 1.0937 -5.0882 -21.6055
2859.0000 1.1538 -5.1107 -21.6378
2859.1000 1.2004 -5.1911 -21.7233
2859.2000 1.2191 -5.3015 -21.8322
2859.3000 1.2069 -5.4047 -21.9297
2859.4000 1.1699 -5.4688 -21.9876
2859.5000 1.1186 -5.4765 -21.9904
2859.6000 1.0663 -5.4272 -21.9375
2859.7000 1.0269 -5.3349 -21.8423
2859.8000 1.0135 -5.2247 -21.7312
2859.9000 1.0333 -5.1281 -21.6382
2860.0000 1.0821 -5.0759 -21.5946
2860.1000 1.1429 -5.0872 -21.6161
2860.2000 1.1934 -5.1597 -21.6949
2860.3000 1.2174 -5.2681 -21.8029
2860.4000 1.2102 -5.3754 -21.9053
2860.5000 1.1764 -5.4481 -21.9717
2860.6000 1.1264 -5.4659 -21.9844
2860.7000 1.0730 -5.4254 -21.9400
